twitterID,followers,following,actions,isretweet,Type,tweetContentLength,hasURL,similarity,perCapWords
3703,902.0,799.0,2151.0,1.0,Spam,12,1,0,0.0
3704,7432.0,4510.0,5023.0,0.0,Spam,18,1,0,0.0
3705,61225.0,15506.0,50689.0,0.0,Spam,12,1,0,0.0
3706,39186.0,41684.0,3445.0,0.0,Spam,23,1,0,0.0
3708,2435.0,1668.0,1177.0,1.0,Spam,22,0,0,0.0
371,11632.0,6149.0,552.0,0.0,Spam,16,1,0,6.25
3712,41724.0,29541.0,9133.0,1.0,Spam,22,0,0,0.0
3713,0.0,0.0,0.0,0.0,Quality,15,1,0,0.0
3714,1042.0,4688.0,2269.0,0.0,Spam,12,1,0,8.333333333333332
3715,12280.0,8582.0,26510.0,0.0,Spam,15,0,0,0.0
3716,0.0,0.0,0.0,0.0,Quality,12,0,0,0.0
3719,9100.0,8124.0,25702.0,1.0,Spam,9,0,0,0.0
3720,247000.0,0.0,159.0,0.0,Quality,2,1,0,0.0
3722,810.0,2985.0,3376.0,0.0,Spam,6,1,0,16.666666666666664
3724,11601.0,6825.0,3377.0,0.0,Spam,17,1,0,0.0
3726,13260.0,14196.0,33075.0,0.0,Spam,12,0,0,0.0
3727,107000.0,0.0,792.0,0.0,Quality,8,1,0,0.0
3728,0.0,0.0,0.0,0.0,Quality,16,1,0,0.0
3729,2649.0,2313.0,3041.0,1.0,Spam,16,1,0,6.25
373,16500000.0,0.0,303.0,0.0,Quality,10,1,0,0.0
3730,783.0,859.0,3530.0,1.0,Spam,18,1,0,0.0
3731,0.0,0.0,0.0,0.0,Quality,7,1,0,0.0
3733,17517.0,6099.0,42014.0,0.0,Spam,14,1,0,0.0
3737,25809.0,6060.0,51720.0,0.0,Spam,9,1,0,0.0
3738,3021.0,4276.0,25441.0,0.0,Spam,16,1,0,6.25
374,13087.0,5073.0,10222.0,0.0,Spam,6,0,0,16.666666666666664
3741,2187.0,2678.0,6528.0,1.0,Spam,12,1,0,0.0
3742,0.0,0.0,0.0,0.0,Quality,5,1,0,0.0
3743,877.0,843.0,1540.0,1.0,Spam,19,0,0,0.0
3745,215000.0,0.0,42.0,0.0,Quality,13,1,0,0.0
3746,20685.0,17724.0,7617.0,0.0,Spam,7,1,0,0.0
3747,18768.0,5154.0,14100.0,0.0,Spam,9,1,0,11.11111111111111
3748,0.0,0.0,2.0,0.0,Quality,3,0,0,0.0
3749,2367.0,2728.0,3607.0,1.0,Spam,16,1,0,12.5
3751,0.0,0.0,9.0,0.0,Quality,10,1,0,0.0
3752,17528.0,6109.0,40911.0,0.0,Spam,10,1,0,10.0
3753,2165.0,2211.0,2769.0,1.0,Spam,24,1,0,0.0
3755,4992.0,3044.0,10342.0,0.0,Spam,13,1,0,0.0
3756,3148.0,2168.0,7156.0,0.0,Spam,9,0,0,0.0
3757,2312.0,4812.0,2094.0,0.0,Spam,11,1,0,18.181818181818183
3758,22459.0,19195.0,10837.0,1.0,Spam,23,0,0,0.0
3759,61650.0,9435.0,57154.0,0.0,Spam,9,1,0,0.0
3760,0.0,0.0,0.0,0.0,Quality,14,0,0,7.142857142857142
3762,15216.0,8465.0,22593.0,0.0,Spam,14,0,0,0.0
3763,0.0,0.0,2.0,0.0,Quality,4,1,0,0.0
3764,168.0,1228.0,792.0,0.0,Spam,15,0,0,20.0
3765,3054.0,4342.0,21057.0,0.0,Spam,14,1,0,0.0
3768,10154.0,8933.0,29135.0,1.0,Spam,5,0,0,0.0
3769,287.0,1991.0,402.0,1.0,Spam,5,1,0,20.0
377,2175.0,246.0,146015.0,1.0,Spam,28,1,0,0.0
3771,2735.0,2333.0,28878.0,1.0,Spam,12,1,0,0.0
3772,18900.0,0.0,772.0,0.0,Quality,8,1,0,0.0
3773,1704.0,4943.0,4855.0,0.0,Spam,10,1,0,10.0
3776,2609.0,3440.0,2915.0,1.0,Spam,24,0,0,4.166666666666666
3777,12848.0,5399.0,15874.0,0.0,Spam,11,1,0,0.0
3778,17735.0,4807.0,7138.0,0.0,Spam,13,0,0,0.0
3779,2781.0,2298.0,35490.0,1.0,Spam,19,1,0,0.0
378,0.0,0.0,0.0,0.0,Quality,19,0,0,0.0
3780,1672.0,2033.0,3166.0,1.0,Spam,10,0,0,0.0
3782,4131.0,3740.0,10529.0,0.0,Spam,13,1,0,7.6923076923076925
3783,5021.0,4307.0,814.0,0.0,Spam,6,1,0,0.0
3784,4137.0,3750.0,8724.0,0.0,Spam,11,1,0,9.090909090909092
379,2412.0,4996.0,1589.0,0.0,Spam,9,0,0,0.0
3790,11800.0,32600.0,0.0,0.0,Quality,19,1,0,5.263157894736842
3791,856.0,848.0,5753.0,1.0,Spam,19,1,0,10.526315789473683
3792,6416.0,5237.0,12808.0,0.0,Spam,17,1,0,0.0
3794,98.0,259.0,479.0,1.0,Spam,14,1,0,7.142857142857142
3795,17480.0,17039.0,4651.0,1.0,Spam,9,1,0,0.0
3796,8160.0,4370.0,13891.0,0.0,Spam,9,0,0,0.0
3797,7648.0,5922.0,6111.0,0.0,Spam,21,0,0,4.761904761904762
3798,178.0,1010.0,270.0,0.0,Spam,13,1,0,15.384615384615385
38,5225.0,5148.0,13491.0,1.0,Spam,13,0,0,7.6923076923076925
3804,15517.0,5367.0,18691.0,0.0,Spam,9,1,0,22.22222222222222
3805,1110.0,2000.0,3028.0,0.0,Spam,10,0,0,10.0
3806,164000.0,0.0,331.0,0.0,Quality,15,1,0,6.666666666666667
3809,31700.0,0.0,17.0,0.0,Quality,15,1,0,0.0
381,11999.0,10372.0,9898.0,0.0,Spam,11,0,0,0.0
3810,905.0,824.0,10826.0,1.0,Spam,21,1,0,0.0
3811,350.0,704.0,1069.0,0.0,Spam,19,0,0,10.526315789473683
3812,17681.0,10452.0,7917.0,0.0,Spam,19,0,0,0.0
3813,0.0,0.0,0.0,0.0,Quality,11,1,0,27.27272727272727
3814,13927.0,4335.0,11567.0,0.0,Spam,12,0,0,8.333333333333332
3817,24940.0,4916.0,8906.0,0.0,Spam,15,1,0,13.333333333333334
3819,87800.0,0.0,31.0,0.0,Quality,8,1,0,0.0
382,25391.0,11111.0,40825.0,0.0,Spam,10,1,0,0.0
3821,3386.0,4305.0,17570.0,0.0,Spam,9,1,0,0.0
3822,0.0,0.0,0.0,0.0,Quality,17,1,0,0.0
3824,14196.0,5616.0,18436.0,0.0,Spam,11,1,0,0.0
3825,0.0,0.0,0.0,0.0,Quality,15,1,0,33.33333333333333
3826,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
3828,0.0,0.0,0.0,0.0,Quality,19,1,0,5.263157894736842
3829,46.0,44.0,354.0,0.0,Spam,4,1,0,0.0
3830,738.0,706.0,4327.0,1.0,Spam,23,1,0,4.3478260869565215
3831,8538.0,7496.0,842.0,0.0,Spam,7,1,0,85.71428571428571
3832,635.0,1944.0,462.0,0.0,Spam,12,1,0,33.33333333333333
3833,834.0,450.0,5770.0,1.0,Spam,16,0,0,0.0
3835,286.0,537.0,564.0,1.0,Spam,18,0,0,0.0
3836,0.0,0.0,0.0,0.0,Quality,14,1,0,0.0
3839,0.0,0.0,0.0,0.0,Quality,3,0,0,0.0
384,14978.0,6974.0,19049.0,0.0,Spam,8,1,0,25.0
3840,17412.0,5524.0,14182.0,0.0,Spam,6,1,0,0.0
3842,3635.0,3495.0,550.0,0.0,Spam,43,0,0,11.627906976744185
3843,25916.0,18018.0,35502.0,0.0,Spam,12,0,0,0.0
3845,0.0,0.0,0.0,0.0,Quality,11,0,0,9.090909090909092
3846,2435.0,249.0,152152.0,1.0,Spam,9,1,0,11.11111111111111
3847,32.0,35.0,169.0,0.0,Spam,21,0,0,0.0
3848,13242.0,14435.0,14441.0,0.0,Spam,10,0,0,0.0
3849,61661.0,9679.0,56815.0,0.0,Spam,9,1,0,11.11111111111111
385,15870.0,5856.0,11591.0,0.0,Spam,8,1,0,0.0
3850,77800.0,0.0,305.0,0.0,Quality,21,0,0,0.0
3852,4129.0,3747.0,9766.0,0.0,Spam,11,0,0,0.0
3854,16500.0,0.0,0.0,0.0,Quality,9,0,0,0.0
3855,1695.0,1757.0,4973.0,1.0,Spam,12,1,0,0.0
3856,165000.0,0.0,268.0,0.0,Quality,17,1,0,0.0
3857,334000.0,15200.0,7.0,0.0,Quality,19,0,0,0.0
3858,3514.0,3198.0,9222.0,1.0,Spam,22,0,0,4.545454545454546
3859,1432.0,1634.0,2601.0,1.0,Spam,19,1,0,0.0
386,18051.0,8175.0,3984.0,0.0,Spam,6,1,0,0.0
3861,0.0,0.0,0.0,0.0,Quality,18,1,0,0.0
3862,191.0,446.0,667.0,1.0,Spam,4,1,0,50.0
3863,0.0,0.0,2.0,0.0,Quality,19,0,0,0.0
3866,2139.0,245.0,144247.0,1.0,Spam,20,1,0,0.0
3867,0.0,0.0,0.0,0.0,Quality,22,0,0,13.636363636363635
3869,5330000.0,0.0,374.0,0.0,Quality,13,1,0,7.6923076923076925
387,8295.0,5197.0,18171.0,0.0,Spam,11,1,0,0.0
3871,6401.0,4418.0,4034.0,1.0,Spam,21,1,0,0.0
3872,0.0,0.0,0.0,0.0,Quality,14,1,0,7.142857142857142
3874,96.0,314.0,136.0,0.0,Spam,6,0,0,0.0
3875,1084.0,2423.0,532.0,0.0,Spam,13,1,0,23.076923076923077
3876,16279.0,8327.0,25245.0,0.0,Spam,12,1,0,0.0
3879,6414.0,5227.0,13666.0,0.0,Spam,14,1,0,0.0
3880,0.0,0.0,60.0,0.0,Quality,13,0,0,7.6923076923076925
3881,13929.0,4304.0,11696.0,0.0,Spam,8,0,0,0.0
3883,2742.0,2321.0,30141.0,1.0,Spam,10,1,0,10.0
3884,1619.0,1761.0,4664.0,0.0,Spam,4,0,0,0.0
3886,1345.0,4909.0,792.0,0.0,Spam,13,1,0,0.0
3887,42500.0,0.0,334.0,0.0,Quality,4,1,0,0.0
3888,25988.0,17335.0,36571.0,0.0,Spam,10,0,0,0.0
3889,515.0,1016.0,1185.0,1.0,Spam,13,1,0,0.0
3890,21786.0,4672.0,12065.0,0.0,Spam,14,0,0,0.0
3891,1338.0,2233.0,1320.0,1.0,Spam,17,1,0,23.52941176470588
3892,34900.0,0.0,201.0,0.0,Quality,2,1,0,0.0
3893,10000.0,0.0,0.0,0.0,Quality,1,1,0,0.0
3894,570.0,1333.0,1270.0,1.0,Spam,14,0,0,0.0
3896,0.0,0.0,0.0,0.0,Quality,17,1,0,0.0
3897,1863.0,1273.0,2411.0,1.0,Spam,10,1,0,0.0
3899,4.0,10.0,1407.0,0.0,Spam,16,1,0,25.0
3900,2229.0,0.0,2548.0,0.0,Spam,12,1,0,16.666666666666664
3902,1112.0,1999.0,2865.0,0.0,Spam,10,0,0,0.0
3903,23204.0,10962.0,27802.0,0.0,Spam,7,1,0,0.0
3904,0.0,0.0,0.0,0.0,Quality,20,1,0,0.0
3906,22510.0,19800.0,11584.0,1.0,Spam,23,0,0,4.3478260869565215
3907,2170.0,2918.0,4471.0,1.0,Spam,10,1,0,20.0
3908,2460.0,1939.0,14348.0,1.0,Spam,14,1,0,0.0
3909,0.0,0.0,0.0,0.0,Quality,16,0,0,0.0
391,0.0,0.0,0.0,0.0,Quality,11,1,0,0.0
3911,645000.0,0.0,1046.0,0.0,Quality,15,1,0,6.666666666666667
3912,0.0,0.0,0.0,0.0,Quality,12,0,0,16.666666666666664
3913,7593.0,5924.0,5923.0,0.0,Spam,21,1,0,9.523809523809524
3914,2459.0,1941.0,14314.0,1.0,Spam,21,1,0,33.33333333333333
3917,0.0,0.0,0.0,0.0,Quality,5,0,0,0.0
3920,5807.0,885.0,7801.0,0.0,Spam,15,0,0,0.0
3921,25270.0,4257.0,46239.0,0.0,Spam,15,1,0,13.333333333333334
3923,71.0,94.0,13.0,1.0,Spam,15,1,0,13.333333333333334
3924,2700.0,2290.0,3220.0,0.0,Spam,9,0,0,0.0
3925,694.0,694.0,3373.0,1.0,Spam,15,1,0,6.666666666666667
3926,0.0,0.0,0.0,0.0,Quality,10,0,0,0.0
3929,17667.0,7236.0,43918.0,0.0,Spam,13,1,0,7.6923076923076925
393,984.0,955.0,1898.0,1.0,Spam,14,1,0,7.142857142857142
3930,19961.0,14295.0,11020.0,0.0,Spam,10,1,0,0.0
3932,241000.0,180000.0,41.0,0.0,Quality,22,1,0,0.0
3933,154.0,74.0,6483.0,1.0,Spam,13,0,0,0.0
3936,28300.0,33700.0,0.0,0.0,Quality,18,1,0,11.11111111111111
3937,354.0,1925.0,5651.0,0.0,Spam,11,1,0,9.090909090909092
3938,18775.0,7458.0,8183.0,0.0,Spam,12,1,0,0.0
3939,56.0,71.0,89.0,0.0,Spam,18,0,0,0.0
3940,69.0,67.0,77.0,0.0,Spam,9,0,0,11.11111111111111
3942,8712.0,5502.0,1470.0,0.0,Spam,31,0,0,3.225806451612903
3943,2890000.0,0.0,28.0,0.0,Quality,9,1,0,0.0
3944,29540.0,16660.0,25641.0,0.0,Spam,16,1,0,0.0
3945,61716.0,9748.0,58096.0,0.0,Spam,11,1,0,0.0
3946,108000.0,95800.0,0.0,0.0,Quality,12,1,0,25.0
3947,128.0,985.0,1559.0,0.0,Spam,15,1,0,0.0
3948,15510.0,5347.0,19358.0,0.0,Spam,11,1,0,0.0
395,11678.0,6734.0,1376.0,0.0,Spam,6,1,0,0.0
3950,303.0,2899.0,687.0,0.0,Spam,15,1,0,0.0
3951,0.0,0.0,0.0,0.0,Quality,4,0,0,50.0
3952,2.0,0.0,429.0,0.0,Spam,13,1,0,46.15384615384615
3953,1239.0,938.0,1824.0,1.0,Spam,6,0,0,0.0
3954,0.0,0.0,543.0,0.0,Quality,7,1,0,71.42857142857143
3955,2612.0,2425.0,2805.0,1.0,Spam,9,0,0,0.0
3956,12888.0,7842.0,12616.0,0.0,Spam,14,0,0,0.0
3957,464.0,1170.0,986.0,1.0,Spam,16,1,0,0.0
3958,30193.0,21794.0,3900.0,0.0,Spam,18,1,0,44.44444444444444
3959,0.0,0.0,0.0,0.0,Quality,3,1,0,0.0
3960,25274.0,4258.0,45941.0,0.0,Spam,10,1,0,20.0
3962,13235.0,14242.0,28352.0,0.0,Spam,11,0,0,9.090909090909092
3965,0.0,0.0,0.0,0.0,Quality,22,0,0,4.545454545454546
3966,2713.0,2605.0,4067.0,1.0,Spam,6,1,0,0.0
3967,114000.0,0.0,103.0,0.0,Quality,9,1,0,22.22222222222222
3968,2.0,34.0,1738.0,0.0,Spam,9,1,0,22.22222222222222
3969,14639.0,7747.0,7978.0,0.0,Spam,13,1,0,7.6923076923076925
3970,22221.0,5083.0,12803.0,0.0,Spam,14,1,0,0.0
3971,70994.0,22150.0,25319.0,0.0,Spam,11,1,0,0.0
3972,27962.0,10484.0,44564.0,0.0,Spam,9,1,0,0.0
3974,1563.0,4874.0,1461.0,0.0,Spam,13,1,0,0.0
3976,0.0,0.0,0.0,0.0,Quality,4,0,0,0.0
3977,0.0,0.0,15.0,0.0,Quality,22,0,0,0.0
3978,0.0,0.0,5.0,0.0,Quality,19,0,0,0.0
3979,1047.0,2942.0,4297.0,0.0,Spam,20,0,0,0.0
3980,988.0,935.0,3773.0,1.0,Spam,12,1,0,8.333333333333332
3982,739.0,1051.0,3899.0,1.0,Spam,18,1,0,0.0
3983,2449.0,2645.0,6022.0,0.0,Spam,7,0,0,14.285714285714285
3984,1436.0,3.0,3743.0,0.0,Spam,14,1,0,0.0
3985,15366.0,5509.0,4777.0,0.0,Spam,11,1,0,0.0
3987,2514.0,246.0,155127.0,0.0,Spam,13,1,0,7.6923076923076925
3988,861.0,2490.0,95.0,0.0,Spam,10,1,0,10.0
3989,1980.0,4679.0,1423.0,0.0,Spam,13,1,0,7.6923076923076925
3990,2116.0,1876.0,2313.0,1.0,Spam,12,0,0,0.0
3991,118.0,0.0,3417.0,1.0,Spam,10,0,0,10.0
3992,0.0,0.0,0.0,0.0,Quality,27,0,0,0.0
3994,0.0,0.0,0.0,0.0,Quality,6,0,0,0.0
3997,16296.0,7069.0,21095.0,0.0,Spam,8,1,0,0.0
3998,15821.0,4571.0,24277.0,0.0,Spam,10,1,0,0.0
3999,29693.0,18858.0,25976.0,0.0,Spam,16,1,0,0.0
4,132.0,74.0,1830.0,1.0,Spam,20,1,0,0.0
40,249.0,683.0,735.0,0.0,Spam,16,0,0,0.0
400,15177.0,14102.0,14495.0,0.0,Spam,7,0,0,0.0
4002,161.0,74.0,6892.0,1.0,Spam,7,1,0,14.285714285714285
4003,113000.0,14300.0,711.0,0.0,Quality,10,1,0,0.0
4004,947.0,831.0,1759.0,1.0,Spam,27,1,0,3.7037037037037033
4005,0.0,0.0,0.0,0.0,Quality,8,0,0,0.0
4007,21.0,40.0,21933.0,0.0,Spam,14,1,0,0.0
4008,55.0,81.0,425.0,0.0,Spam,12,0,0,0.0
401,11440.0,10343.0,12056.0,0.0,Spam,10,0,0,0.0
4010,16109.0,8106.0,30393.0,0.0,Spam,12,1,0,0.0
4013,13266.0,14437.0,13981.0,0.0,Spam,12,0,0,0.0
4014,1175.0,1981.0,4283.0,0.0,Spam,4,0,0,0.0
4015,1.0,21.0,800.0,0.0,Spam,13,1,0,15.384615384615385
4019,490.0,531.0,1085.0,1.0,Spam,23,0,0,17.391304347826086
402,1693.0,4928.0,1642.0,0.0,Spam,9,1,0,11.11111111111111
4020,66.0,661.0,2244.0,0.0,Spam,16,1,0,6.25
4021,1813.0,2900.0,2534.0,0.0,Spam,19,1,0,5.263157894736842
4022,3000000.0,27800.0,791.0,0.0,Quality,7,0,0,0.0
4024,93300.0,38400.0,7.0,0.0,Quality,23,0,0,8.695652173913043
4026,2042.0,1698.0,7263.0,1.0,Spam,15,1,0,13.333333333333334
403,30168.0,29641.0,2401.0,0.0,Spam,12,1,0,8.333333333333332
4030,444.0,1518.0,574.0,0.0,Spam,12,1,0,0.0
4031,1057.0,825.0,3192.0,1.0,Spam,11,1,0,9.090909090909092
4037,11437.0,10328.0,14093.0,0.0,Spam,11,0,0,0.0
4038,75.0,68.0,416.0,0.0,Spam,20,0,0,0.0
4039,13100.0,8667.0,13746.0,0.0,Spam,7,0,0,14.285714285714285
4041,0.0,0.0,0.0,0.0,Quality,11,0,0,0.0
4044,1549.0,4696.0,2382.0,0.0,Spam,14,1,0,0.0
4045,1743.0,1970.0,2854.0,1.0,Spam,17,0,0,0.0
4046,1.0,0.0,385.0,0.0,Spam,6,0,0,0.0
4049,1861.0,1298.0,2851.0,1.0,Spam,22,1,0,4.545454545454546
405,1077.0,797.0,6884.0,1.0,Spam,22,1,0,95.45454545454545
4050,0.0,0.0,2.0,0.0,Quality,24,1,0,83.33333333333334
4051,76700.0,60000.0,1017.0,0.0,Quality,6,1,0,0.0
4052,10200.0,0.0,0.0,0.0,Quality,7,1,0,14.285714285714285
4055,0.0,0.0,0.0,0.0,Quality,3,1,0,0.0
4057,0.0,0.0,0.0,0.0,Quality,17,1,0,0.0
4059,2757.0,4749.0,5721.0,0.0,Spam,11,1,0,9.090909090909092
4060,13.0,138.0,1609.0,0.0,Spam,7,0,0,0.0
4062,0.0,0.0,0.0,0.0,Quality,18,0,0,0.0
4064,22356.0,6952.0,25419.0,0.0,Spam,7,0,0,0.0
4070,907.0,2005.0,900.0,0.0,Spam,21,0,0,9.523809523809524
4071,655.0,588.0,163.0,0.0,Spam,18,1,0,5.555555555555555
4072,0.0,0.0,419.0,0.0,Quality,2,1,0,0.0
4074,859.0,820.0,2356.0,1.0,Spam,24,0,0,0.0
4075,136.0,440.0,346.0,1.0,Spam,11,0,0,0.0
4076,11500.0,11500.0,32.0,0.0,Quality,13,1,0,0.0
4078,549.0,1625.0,732.0,1.0,Spam,27,0,0,3.7037037037037033
4080,766.0,415.0,2823.0,1.0,Spam,18,1,0,0.0
4081,0.0,0.0,7.0,0.0,Quality,12,1,0,0.0
4082,155000.0,0.0,242.0,0.0,Quality,13,1,0,0.0
4083,3412.0,4365.0,14802.0,0.0,Spam,13,1,0,7.6923076923076925
4086,0.0,0.0,0.0,0.0,Quality,7,1,0,0.0
4087,0.0,0.0,0.0,0.0,Quality,11,0,0,0.0
4090,2554.0,3185.0,1721.0,0.0,Spam,10,0,0,0.0
4091,2817.0,2769.0,3238.0,1.0,Spam,13,0,0,7.6923076923076925
4095,13236.0,14245.0,28023.0,0.0,Spam,11,0,0,0.0
4096,154000.0,0.0,571.0,0.0,Quality,20,1,0,0.0
4098,4675.0,4915.0,10593.0,1.0,Spam,11,0,0,0.0
41,2209.0,2167.0,8164.0,1.0,Spam,17,1,0,0.0
4101,25178.0,20309.0,2336.0,0.0,Spam,17,0,0,0.0
4102,1505.0,1639.0,2718.0,1.0,Spam,8,1,0,0.0
4105,20044.0,10887.0,23086.0,0.0,Spam,9,1,0,0.0
4108,61014.0,9050.0,48362.0,0.0,Spam,12,1,0,0.0
4109,0.0,0.0,4.0,0.0,Quality,10,1,0,0.0
4110,23.0,1.0,1723.0,0.0,Spam,10,1,0,20.0
4111,0.0,0.0,0.0,0.0,Quality,21,1,0,0.0
4113,1543.0,4696.0,2373.0,0.0,Spam,16,1,0,0.0
4115,186.0,1947.0,3741.0,0.0,Spam,20,1,0,5.0
4116,2767.0,2304.0,34102.0,1.0,Spam,16,1,0,0.0
4119,262.0,281.0,977.0,1.0,Spam,16,1,0,0.0
412,2138.0,245.0,144113.0,1.0,Spam,18,1,0,0.0
4122,15392.0,10648.0,15386.0,0.0,Spam,12,1,0,0.0
4124,42.0,0.0,106.0,0.0,Spam,21,1,0,0.0
4125,0.0,0.0,0.0,0.0,Quality,4,1,0,0.0
4126,902.0,842.0,3180.0,1.0,Spam,8,1,0,0.0
4128,2584.0,975.0,6148.0,0.0,Spam,15,1,0,0.0
413,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
4130,12839.0,5428.0,15852.0,0.0,Spam,9,0,0,0.0
4131,28640.0,11330.0,45204.0,0.0,Spam,13,1,0,0.0
4132,14274.0,8923.0,4327.0,1.0,Spam,19,1,0,0.0
4133,12274.0,8568.0,28323.0,0.0,Spam,10,0,0,0.0
4135,13068.0,8679.0,13288.0,0.0,Spam,12,0,0,0.0
4137,24881.0,4549.0,3153.0,0.0,Spam,8,1,0,12.5
4138,0.0,0.0,0.0,0.0,Quality,21,0,0,0.0
414,0.0,0.0,0.0,0.0,Quality,15,1,0,6.666666666666667
4141,16705.0,7121.0,17951.0,0.0,Spam,7,1,0,0.0
4142,26100.0,0.0,91.0,0.0,Quality,12,1,0,58.333333333333336
4143,0.0,0.0,0.0,0.0,Quality,12,0,0,0.0
4144,2552.0,3767.0,960.0,0.0,Spam,21,1,0,4.761904761904762
4145,0.0,0.0,0.0,0.0,Quality,11,1,0,0.0
4146,1700.0,1769.0,4382.0,1.0,Spam,16,1,0,0.0
4147,0.0,0.0,9.0,0.0,Quality,13,1,0,0.0
4148,1053.0,963.0,993.0,0.0,Spam,20,0,0,0.0
415,1632.0,1808.0,1204.0,1.0,Spam,10,0,0,0.0
4150,685.0,816.0,2671.0,1.0,Spam,21,1,0,9.523809523809524
4151,0.0,0.0,6.0,0.0,Quality,17,1,0,11.76470588235294
4153,16516.0,8573.0,9915.0,0.0,Spam,13,1,0,0.0
4154,176.0,696.0,733.0,1.0,Spam,6,1,0,0.0
4155,0.0,0.0,0.0,0.0,Quality,14,1,0,0.0
4156,67200.0,0.0,27.0,0.0,Quality,15,1,0,6.666666666666667
4157,0.0,0.0,48.0,0.0,Quality,13,0,0,0.0
4158,59100.0,0.0,106.0,0.0,Quality,2,1,0,0.0
4159,2069.0,247.0,141693.0,1.0,Spam,21,1,0,0.0
416,2250.0,248.0,149156.0,1.0,Spam,2,1,0,0.0
4160,14632.0,5914.0,15898.0,0.0,Spam,9,1,0,0.0
4161,24561.0,4529.0,35849.0,0.0,Spam,10,1,0,0.0
4163,0.0,0.0,0.0,0.0,Quality,20,1,0,5.0
4164,0.0,0.0,0.0,0.0,Quality,13,0,0,0.0
4165,12198.0,8205.0,14139.0,0.0,Spam,10,0,0,0.0
4166,61754.0,10462.0,54498.0,0.0,Spam,13,1,0,0.0
4169,16270.0,7545.0,18999.0,0.0,Spam,12,1,0,0.0
417,132.0,48.0,951.0,1.0,Spam,11,0,0,0.0
4170,23556.0,5222.0,29837.0,0.0,Spam,10,1,0,0.0
4171,17444.0,5316.0,16660.0,0.0,Spam,10,1,0,0.0
4172,0.0,0.0,3.0,0.0,Quality,19,0,0,0.0
4176,864.0,940.0,1417.0,0.0,Spam,17,1,0,5.88235294117647
4177,8164.0,4371.0,13683.0,0.0,Spam,13,0,0,7.6923076923076925
4179,178000.0,0.0,84.0,0.0,Quality,15,0,0,0.0
418,3559.0,3394.0,3835.0,1.0,Spam,5,0,0,0.0
4180,183000.0,0.0,105.0,0.0,Quality,15,1,0,0.0
4181,0.0,0.0,0.0,0.0,Quality,8,1,0,0.0
4183,13260.0,14144.0,37943.0,0.0,Spam,11,0,0,0.0
4184,15740.0,4526.0,28974.0,0.0,Spam,11,1,0,0.0
4185,18612.0,5719.0,5505.0,0.0,Spam,9,1,0,0.0
4186,64046.0,41978.0,5287.0,0.0,Spam,16,1,0,0.0
4189,0.0,0.0,640.0,0.0,Quality,17,0,0,0.0
419,14500.0,15900.0,0.0,0.0,Quality,20,1,0,10.0
4190,65.0,89.0,14.0,0.0,Spam,16,0,0,0.0
4191,2576.0,252.0,161961.0,1.0,Spam,19,0,0,0.0
4193,2849.0,1963.0,3236.0,1.0,Spam,12,1,0,0.0
4194,385000.0,0.0,549.0,0.0,Quality,8,0,0,0.0
4195,878.0,792.0,2719.0,1.0,Spam,22,1,0,0.0
4196,1421.0,1048.0,16593.0,1.0,Spam,17,1,0,0.0
4197,0.0,0.0,0.0,0.0,Quality,13,1,0,7.6923076923076925
4198,1865.0,4870.0,707.0,0.0,Spam,13,1,0,0.0
4199,722.0,689.0,3625.0,1.0,Spam,17,1,0,0.0
420,19811.0,11432.0,22909.0,0.0,Spam,15,1,0,0.0
4201,17818.0,8998.0,27925.0,0.0,Spam,10,1,0,0.0
4202,0.0,0.0,2.0,0.0,Quality,11,1,0,0.0
4205,11436.0,3416.0,13131.0,0.0,Spam,10,0,0,10.0
4206,13223.0,14070.0,43592.0,0.0,Spam,13,0,0,0.0
4207,760.0,415.0,2071.0,1.0,Spam,20,1,0,5.0
4208,593.0,367.0,995.0,0.0,Spam,10,1,0,40.0
4209,2334.0,3662.0,2472.0,0.0,Spam,13,1,0,15.384615384615385
4210,0.0,0.0,0.0,0.0,Quality,10,0,0,0.0
4212,13994.0,6964.0,7225.0,0.0,Spam,11,1,0,0.0
4213,11437.0,3416.0,13139.0,0.0,Spam,11,0,0,0.0
4214,761.0,708.0,8848.0,1.0,Spam,15,1,0,0.0
4216,17200.0,0.0,115.0,0.0,Quality,15,1,0,13.333333333333334
4218,953.0,829.0,2340.0,1.0,Spam,21,1,0,0.0
4219,22900.0,0.0,307.0,0.0,Quality,7,1,0,0.0
422,0.0,0.0,631.0,0.0,Quality,10,0,0,0.0
4220,2.0,0.0,711.0,0.0,Spam,10,1,0,20.0
4221,11449.0,10353.0,11323.0,0.0,Spam,14,0,0,7.142857142857142
4225,13109.0,1981.0,16225.0,0.0,Spam,11,0,0,0.0
4226,626.0,621.0,1185.0,1.0,Spam,5,1,0,0.0
4227,13659.0,9715.0,2879.0,0.0,Spam,3,1,0,0.0
4228,0.0,0.0,0.0,0.0,Quality,20,1,0,0.0
4229,11428.0,10312.0,15681.0,0.0,Spam,12,0,0,8.333333333333332
423,5108.0,3097.0,10739.0,0.0,Spam,9,1,0,11.11111111111111
4230,180000.0,0.0,17.0,0.0,Quality,21,0,0,14.285714285714285
4233,0.0,0.0,65.0,0.0,Quality,28,0,0,10.714285714285714
4236,17899.0,6307.0,11991.0,0.0,Spam,14,1,0,7.142857142857142
